Timestamp,FIT101,LIT101,MV101,P101,P102,AIT201,AIT202,AIT203,P205,P206,DPIT301,FIT301,LIT301,MV301,MV302,MV303,MV304,P301,P302,AIT401,AIT402,FIT401,LIT401,P403,AIT501,AIT502,AIT503,AIT504,PIT502,FIT601,P602,Normal_Attack
 25/12/2015 10:02:25 AM,2.549723,517.5476,2.0,2,1,266.5663,8.365676,330.7357,2,1,20.08451,2.210037,953.6818,1,2,1.0,1,1,2,148.8032,168.2389,1.694807,953.0248,1,7.901692,156.9085,270.059,11.11254,1.025214,6.41e-05,1,Normal
 25/12/2015 10:03:10 AM,2.437946,520.8056,2.0,2,1,266.5663,8.365035,330.7101,2,1,20.11012,2.212984,957.6071,1,2,1.0,1,1,2,148.8032,168.162,1.688912,956.2933,1,7.901371,157.0367,269.8347,11.26634,1.041233,6.41e-05,1,Normal
 25/12/2015 10:03:12 AM,2.415847,520.8056,2.0,2,1,266.5663,8.365035,330.7101,2,1,20.03009,2.212984,957.567,1,2,1.0,1,1,2,148.8032,168.162,1.688912,956.8701,1,7.901371,157.0367,269.8347,11.26634,1.041233,6.41e-05,1,Normal
 25/12/2015 10:03:17 AM,2.527944,521.2766,2.0,2,1,266.5663,8.363433,330.7101,2,1,20.09412,2.210678,956.3253,1,2,1.0,1,1,2,148.8032,168.162,1.692115,957.1008,1,7.901371,157.0367,269.8347,11.26634,1.009195,6.41e-05,1,Normal
 25/12/2015 10:04:33 AM,2.420331,522.886,2.0,2,1,266.5663,8.36119,330.6075,2,1,20.0429,2.210037,961.8527,1,2,1.0,1,1,2,148.8032,168.162,1.694807,963.9836,1,7.903294,156.8572,269.6104,11.30479,1.057252,6.41e-05,1,Normal
 25/12/2015 10:05:51 AM,2.433462,520.4131,2.0,2,1,266.5663,8.363112,330.5819,2,1,20.07491,2.209653,965.017,1,2,1.0,1,1,2,148.8032,167.9057,1.688912,967.3289,1,7.903294,156.8572,269.4501,11.18944,1.105309,6.41e-05,1,Normal
 25/12/2015 10:06:11 AM,2.556769,523.7103,2.0,2,1,266.5663,8.361831,330.4537,2,1,20.16774,2.213496,965.0571,1,2,1.0,1,1,2,148.8032,168.0338,1.698267,971.0972,1,7.903294,156.6778,269.4501,11.18944,1.08929,6.41e-05,1,Normal
 25/12/2015 10:08:04 AM,2.416808,526.1047,2.0,2,1,266.5342,8.365035,330.5563,2,1,20.11653,2.209269,971.8262,1,2,1.0,1,1,2,148.8032,168.2645,1.699164,979.941,1,7.903294,156.8316,269.2258,11.18944,1.057252,6.41e-05,1,Normal
 25/12/2015 10:08:21 AM,2.559331,523.7103,2.0,2,1,266.5342,8.365035,330.4025,2,1,20.09092,2.212087,971.9463,1,2,1.0,1,1,2,148.8032,168.2389,1.699548,982.1713,1,7.903294,156.7803,269.2258,11.18944,1.105309,6.41e-05,1,Normal
 25/12/2015 10:09:11 AM,2.609935,524.5346,2.0,2,1,266.5342,8.364715,330.4025,2,1,20.15494,2.207347,973.5885,1,2,1.0,1,1,2,148.8032,167.8544,1.697626,985.555,1,7.903294,156.6009,269.0656,11.18944,1.057252,6.41e-05,1,Normal
 25/12/2015 10:09:20 AM,2.47702,525.2019,2.0,2,1,266.5342,8.367598,330.4025,2,1,20.11653,2.210166,974.4697,1,2,1.0,1,1,2,148.8032,167.8544,1.70147,985.8242,1,7.903294,156.6009,269.0656,11.18944,1.057252,6.41e-05,1,Normal
 25/12/2015 10:09:23 AM,2.437626,525.5944,2.0,2,1,266.5342,8.367598,330.4025,2,1,20.0621,2.208884,974.7501,1,2,1.0,1,1,2,148.8032,167.8544,1.699292,986.0164,1,7.903294,156.6009,269.0656,11.18944,1.057252,6.41e-05,1,Normal
 25/12/2015 10:10:11 AM,2.495276,527.3608,2.0,2,1,266.5342,8.365676,330.2743,2,1,20.27659,2.209269,977.7942,1,2,1.0,1,1,2,148.8032,167.88,1.69737,989.4771,1,7.903615,156.524,268.9054,11.34325,1.025214,6.41e-05,1,Normal
 25/12/2015 10:11:05 AM,2.490792,526.1832,2.0,2,1,266.5342,8.365035,330.2743,2,1,20.11653,2.213368,980.3977,1,2,1.0,1,1,2,148.7936,167.9057,1.697242,994.5911,1,7.903294,156.9085,268.7772,11.18944,1.025214,6.41e-05,1,Normal
 25/12/2015 10:11:07 AM,2.462608,526.0655,2.0,2,1,266.5342,8.365035,330.2743,2,1,20.11653,2.213496,979.6767,1,2,1.0,1,1,2,148.7936,167.9057,1.699164,994.8218,1,7.903294,156.729,268.7772,11.18944,1.025214,6.41e-05,1,Normal
 25/12/2015 10:12:45 AM,2.598725,529.7159,2.0,2,1,266.5342,8.366317,330.1718,2,1,2.244062,0.0,999.5034,1,1,1.0,1,1,1,148.8032,168.0338,1.698523,990.8229,1,7.90041,156.729,268.3286,11.26634,1.057252,6.41e-05,1,Normal
 25/12/2015 10:12:46 AM,2.58111,529.7552,2.0,2,1,266.5342,8.366317,330.1718,2,1,2.244062,0.0,999.8238,1,1,1.0,1,1,1,148.8032,168.0338,1.698523,990.4384,1,7.90041,156.9341,268.3286,11.4586,1.057252,6.41e-05,1,Normal
 25/12/2015 10:13:55 AM,2.519937,558.2527,2.0,1,1,266.5022,8.425917,317.8929,1,1,2.250464,0.0,1012.721,1,1,1.0,1,1,1,148.808,167.9057,1.698139,967.2905,1,7.905858,156.5752,268.4568,11.15099,1.057252,6.41e-05,1,Normal
 25/12/2015 10:13:57 AM,2.603209,558.9985,2.0,1,1,266.5022,8.425917,317.8929,1,1,2.250464,0.0,1012.521,1,1,1.0,1,1,1,148.808,167.9057,1.695704,966.0984,1,7.905858,156.5752,268.4568,11.15099,1.057252,6.41e-05,1,Normal
 25/12/2015 10:14:20 AM,2.426737,567.7911,2.0,1,1,266.5022,8.433607,317.7903,1,1,2.250464,0.0,1012.441,1,1,1.0,1,1,1,148.808,167.9057,1.697242,959.3309,1,7.905858,156.5496,268.4568,11.15099,1.057252,6.41e-05,1,Normal
 25/12/2015 10:17:36 AM,2.617622,666.4726,2.0,1,1,266.5342,8.430723,319.0208,1,1,2.250464,0.0,1012.361,1,1,1.0,1,1,1,148.7936,166.7521,1.694935,894.1938,1,7.903294,155.9087,268.4889,11.15099,1.041233,6.41e-05,1,Normal
 25/12/2015 10:17:43 AM,2.518015,670.6334,2.0,1,1,266.5342,8.424314,319.1746,1,1,2.250464,0.0,1013.082,1,1,1.0,1,1,1,148.808,166.7521,1.699292,891.2715,1,7.901692,155.7549,268.4568,11.15099,1.025214,6.41e-05,1,Normal
 25/12/2015 10:17:57 AM,2.626589,677.4634,2.0,1,1,266.5342,8.427198,319.2258,1,1,2.250464,0.0,1012.12,1,1,1.0,1,1,1,148.808,166.7521,1.697882,887.0418,1,7.901371,155.5499,268.4568,11.18944,0.9771569,6.41e-05,1,Normal
 25/12/2015 10:17:58 AM,2.657016,677.6989,2.0,1,1,266.5342,8.428801,319.2258,1,1,2.250464,0.0,1012.321,1,1,1.0,1,1,1,148.808,166.7521,1.699292,886.1574,1,7.901371,155.5499,268.4568,11.18944,0.9771569,6.41e-05,1,Normal
 25/12/2015 10:18:10 AM,2.495596,683.6653,2.0,1,1,266.5342,8.434568,319.4309,1,1,2.250464,0.0,1012.24,1,1,1.0,1,1,1,148.808,166.9315,1.695063,882.0046,1,7.904255,155.5499,268.4568,11.34325,1.041233,6.41e-05,1,Normal
 25/12/2015 10:19:24 AM,2.637158,719.189,2.0,1,1,266.5342,8.425596,319.9692,1,1,2.244062,0.0,1012.361,1,1,1.0,1,1,1,148.808,166.4958,1.695704,857.3571,1,7.903615,155.3704,268.4568,11.26634,1.041233,6.41e-05,1,Normal
 25/12/2015 10:19:46 AM,2.622426,730.4938,2.0,1,1,266.5342,8.433287,319.918,1,1,2.256867,0.0,1012.24,1,1,1.0,1,1,1,148.808,166.4958,1.697498,849.5514,1,7.901692,155.1141,268.4568,11.15099,1.009195,6.41e-05,1,Normal
 25/12/2015 10:20:57 AM,2.495916,762.6026,2.0,1,1,266.6303,8.429121,320.3281,1,1,2.256867,0.0,1011.96,1,1,1.0,1,1,1,148.808,166.1625,1.695447,826.6342,1,7.901051,154.8065,268.4248,11.18944,1.009195,6.41e-05,1,Normal
 25/12/2015 10:20:59 AM,2.572783,762.8381,2.0,1,1,266.6303,8.429121,320.3281,1,1,2.256867,0.0,1011.76,1,1,1.0,1,1,1,148.808,166.1625,1.695447,825.4807,1,7.901051,154.8065,268.4248,11.18944,1.009195,6.41e-05,1,Normal
 25/12/2015 10:21:02 AM,2.668866,764.1727,2.0,1,1,266.6303,8.429121,320.3281,1,1,2.256867,0.0,1012.08,1,1,1.0,1,1,1,148.808,166.2907,1.694679,824.3655,1,7.901051,155.0115,268.4248,11.18944,1.009195,6.41e-05,1,Normal
 25/12/2015 10:21:59 AM,2.636838,793.573,2.0,1,1,266.6303,8.425276,320.6101,1,1,2.256867,0.0,1011.68,1,1,1.0,1,1,1,148.7936,166.1113,1.695576,806.1779,1,7.902974,154.6014,268.4889,11.15099,1.009195,6.41e-05,1,Normal
 25/12/2015 10:24:23 AM,0.0,810.6872,1.0,1,1,266.6303,8.429121,321.5842,1,1,20.23497,2.219646,965.6578,1,2,1.0,1,1,2,148.8032,165.778,1.694807,783.5683,1,7.902974,154.2169,268.617,11.18944,1.009195,0.0,1,Normal
 25/12/2015 10:25:23 AM,0.0,813.5134,1.0,1,1,266.6303,8.430082,321.8405,1,1,20.15174,2.218108,940.9046,1,2,1.0,1,1,2,148.8032,165.6498,1.693781,788.2594,1,7.901371,154.0118,268.4248,11.18944,1.009195,0.0,1,Normal
 25/12/2015 10:25:26 AM,0.0,813.7882,1.0,1,1,266.6303,8.430082,321.8405,1,1,20.20616,2.216571,939.5027,1,2,1.0,1,1,2,148.8032,165.7267,1.694935,788.0287,1,7.901371,154.14,268.4248,11.18944,1.009195,0.0,1,Normal
 25/12/2015 10:26:28 AM,0.0,813.3564,1.0,1,1,266.6303,8.425917,322.1994,1,1,20.24778,2.215418,912.7067,1,2,1.0,1,1,2,148.8032,166.0343,1.690449,792.989,1,7.903294,154.2425,268.1684,11.18944,1.025214,0.0,1,Normal
 25/12/2015 10:26:37 AM,0.0,813.1602,1.0,1,1,266.7265,8.425917,322.3532,1,1,20.14213,2.216571,909.222,1,2,1.0,1,1,2,148.8032,165.9318,1.688399,793.1812,1,7.903294,154.4732,268.1684,11.11254,1.025214,0.0,1,Normal
 25/12/2015 10:26:55 AM,0.0,812.8461,1.0,1,1,266.7265,8.432325,322.3532,1,1,20.19976,2.216827,900.0096,1,2,1.0,1,1,2,148.8032,166.06,1.694294,796.9495,1,7.899769,154.2938,268.1684,11.11254,1.025214,0.0,1,Normal
 25/12/2015 10:28:32 AM,0.0,813.5919,1.0,1,1,266.7265,8.427198,322.9172,1,1,20.21896,2.213496,857.152,1,2,1.0,1,1,2,148.8032,166.4445,1.693013,803.8708,1,7.901051,154.6014,267.7839,11.18944,1.009195,0.000128152,1,Normal
 25/12/2015 10:31:08 AM,0.0,810.2554,1.0,2,1,265.9254,8.385862,334.5296,2,1,20.11012,2.212728,790.5024,1,2,1.0,1,1,2,148.8032,166.5727,1.694807,817.5211,1,7.902653,155.2935,267.5916,11.26634,1.009195,6.41e-05,1,Normal
 25/12/2015 10:31:20 AM,0.0,804.7601,1.0,2,1,266.5663,8.363433,337.1187,2,1,20.12613,2.209525,789.8616,1,2,1.0,1,1,2,148.8032,166.547,1.692884,818.4824,1,7.90009,155.1141,267.5916,11.26634,1.009195,6.41e-05,1,Normal
 25/12/2015 10:31:25 AM,0.0,800.874,1.0,2,1,266.8226,8.359908,337.4007,2,1,20.10052,2.209525,789.9017,1,2,1.0,1,1,2,148.8032,166.8034,1.692884,818.2133,1,7.90009,155.2422,267.5916,11.26634,1.009195,6.41e-05,1,Normal
 25/12/2015 10:34:38 AM,0.0,709.2188,1.0,2,1,266.6303,8.36119,334.2989,2,1,20.12293,2.213881,802.118,1,2,1.0,1,1,2,148.8032,166.9572,1.695319,836.0549,1,7.901051,155.2422,267.2712,11.18944,1.009195,6.41e-05,1,Normal
 25/12/2015 10:34:39 AM,0.0,708.4338,1.0,2,1,266.6303,8.36119,334.2989,2,1,20.12293,2.213881,801.9578,1,2,1.0,1,1,2,148.8032,166.9572,1.695319,836.2471,1,7.901051,155.2422,267.2712,11.18944,1.009195,6.41e-05,1,Normal
 25/12/2015 10:34:44 AM,0.0,705.058,1.0,2,1,266.6303,8.36119,334.3758,2,1,19.98848,2.213881,803.7202,1,2,1.0,1,1,2,148.8032,167.111,1.697882,836.8239,1,7.901051,155.3704,267.2712,10.95873,1.009195,6.41e-05,1,Normal
 25/12/2015 10:35:24 AM,0.0,683.5083,1.0,2,1,266.6303,8.360869,334.0425,2,1,20.02369,2.213624,802.9993,1,2,1.0,1,1,2,148.8032,167.111,1.696985,839.4771,1,7.901051,155.7037,267.143,11.11254,1.009195,6.41e-05,1,Normal
 25/12/2015 10:36:56 AM,0.0,638.8779,1.0,2,1,266.5663,8.358626,333.6324,2,1,20.17095,2.209653,808.5267,1,2,1.0,1,1,2,148.8032,167.3161,1.695063,847.4366,1,7.901051,155.8062,266.9828,11.07408,1.041233,6.41e-05,1,Normal
 25/12/2015 10:39:30 AM,0.0,565.7892,1.0,2,1,266.5663,8.357665,333.2992,2,1,20.0429,2.212984,814.9353,1,2,1.0,1,1,2,148.8032,167.5211,1.701855,858.1261,1,7.901051,156.0882,266.8226,11.15099,1.025214,6.41e-05,1,Normal
 25/12/2015 10:39:41 AM,0.0,559.8228,1.0,2,1,266.5663,8.357665,333.2992,2,1,20.12613,2.212343,816.0167,1,2,1.0,1,1,2,148.8032,167.5211,1.695447,859.5488,1,7.901051,156.1907,266.7906,11.15099,1.105309,6.41e-05,1,Normal
 25/12/2015 10:40:29 AM,0.0,534.5441,1.0,2,1,266.5663,8.365035,333.0428,2,1,20.03649,2.212215,819.4614,1,2,1.0,1,1,2,148.8032,167.4699,1.69801,865.5473,1,7.901051,155.7806,266.6944,10.95873,1.009195,6.41e-05,1,Normal
 25/12/2015 10:43:38 AM,2.580469,497.5287,2.0,2,1,266.5663,8.356063,332.607,2,1,20.13893,2.213496,828.3533,1,2,1.0,1,1,2,148.8032,167.5211,1.696088,881.8124,1,7.901051,156.2676,266.5022,11.18944,1.009195,6.41e-05,1,Normal
 25/12/2015 10:43:46 AM,2.460686,495.6446,2.0,2,1,266.5663,8.356063,332.8377,2,1,20.0429,2.211575,828.3533,1,2,1.0,1,1,2,148.8032,167.5211,1.699933,881.0818,1,7.901051,156.2676,266.5022,11.18944,1.009195,6.41e-05,1,Normal
 25/12/2015 10:44:18 AM,2.451078,496.4296,2.0,2,1,266.5663,8.358306,332.7608,2,1,20.09412,2.210806,831.8781,1,2,1.0,1,1,2,148.8032,167.7006,1.697242,884.3117,1,7.901051,156.0369,266.5022,11.18944,1.025214,6.41e-05,1,Normal
 25/12/2015 10:44:19 AM,2.484386,496.4296,2.0,2,1,266.5663,8.356063,332.7608,2,1,20.09412,2.212856,832.2385,1,2,1.0,1,1,2,148.8032,167.7006,1.697242,884.2348,1,7.901051,156.0369,266.5022,11.18944,1.025214,6.41e-05,1,Normal
 25/12/2015 10:44:49 AM,2.633635,494.2315,2.0,2,1,266.5663,8.36151,332.607,2,1,20.10692,2.217083,833.1598,1,2,1.0,1,1,2,148.8032,167.4442,1.701086,887.2341,1,7.901051,155.8831,266.406,11.15099,1.057252,6.41e-05,1,Normal
 25/12/2015 10:44:53 AM,2.61634,493.3679,2.0,2,1,266.5663,8.358306,332.607,2,1,20.14854,2.214009,832.8794,1,2,1.0,1,1,2,148.8032,167.6237,1.698651,887.2725,1,7.90041,155.96,266.406,11.15099,1.057252,6.41e-05,1,Normal
 25/12/2015 10:45:28 AM,2.516734,498.9418,2.0,2,1,266.5663,8.356704,332.6327,2,1,19.97887,2.21593,834.3614,1,2,1.0,1,1,2,148.8032,167.6493,1.697626,890.5024,1,7.90041,156.2933,266.406,11.07408,1.041233,6.41e-05,1,Normal
 25/12/2015 10:46:43 AM,2.587195,500.0016,2.0,2,1,266.5663,8.358306,332.4019,2,1,20.13253,2.212215,839.4482,1,2,1.0,1,1,2,148.8032,167.5981,1.700573,895.5012,1,7.90009,156.3445,266.3419,11.11254,1.041233,6.41e-05,1,Normal
 25/12/2015 10:46:54 AM,2.425135,499.6876,2.0,2,1,266.5663,8.356704,332.5301,2,1,20.11653,2.213624,838.9276,1,2,1.0,1,1,2,148.8032,167.5981,1.699805,897.0392,1,7.90009,156.3445,266.3419,11.11254,1.041233,6.41e-05,1,Normal
 25/12/2015 10:47:04 AM,2.655735,497.2539,2.0,2,1,266.5663,8.357985,332.4019,2,1,20.09092,2.214009,839.1278,1,2,1.0,1,1,2,148.8032,167.5981,1.69801,898.385,1,7.90041,156.3445,266.3419,11.11254,0.9771569,6.41e-05,1,Normal
 25/12/2015 10:47:11 AM,2.579509,497.2147,2.0,2,1,266.5663,8.357985,332.5045,2,1,20.19015,2.216443,838.6071,1,2,1.0,1,1,2,148.8032,167.6493,1.700189,898.4235,1,7.90041,156.524,266.3419,11.11254,0.9771569,6.41e-05,1,Normal
 25/12/2015 10:48:12 AM,2.474778,499.3736,2.0,2,1,266.5663,8.353499,332.3763,2,1,20.0557,2.216443,841.8514,1,2,1.0,1,1,2,148.8032,167.6493,1.703137,903.6529,1,7.90041,156.2676,266.2458,11.11254,1.057252,6.41e-05,1,Normal
 25/12/2015 10:48:25 AM,2.678154,501.8858,2.0,2,1,266.5663,8.358626,332.2481,2,1,20.11973,2.213368,842.4523,1,2,1.0,1,1,2,148.8032,167.6493,1.700573,905.3832,1,7.90041,156.2164,265.8934,11.11254,1.057252,6.41e-05,1,Normal
 25/12/2015 10:48:40 AM,2.455562,502.3568,2.0,2,1,266.5663,8.358626,332.3763,2,1,20.13253,2.215546,844.4149,1,2,1.0,1,1,2,148.8032,167.6493,1.701855,905.2294,1,7.90041,156.2164,266.1497,11.11254,1.041233,6.41e-05,1,Normal
 25/12/2015 10:48:48 AM,2.551965,499.6091,2.0,2,1,266.5663,8.355102,332.3507,2,1,20.11012,2.212087,845.3362,1,2,1.0,1,1,2,148.8032,167.7775,1.70083,906.1907,1,7.90041,156.4214,266.1497,11.11254,1.009195,6.41e-05,1,Normal
 25/12/2015 10:52:18 AM,2.424174,501.6895,2.0,2,1,266.5663,8.355422,331.9405,2,1,20.09412,2.214265,856.0305,1,2,1.0,1,1,2,148.8128,167.4699,1.69942,924.9167,1,7.899769,156.1395,265.9254,11.11254,1.025214,6.41e-05,1,Normal
 25/12/2015 10:53:16 AM,2.641322,503.8091,2.0,2,1,266.5663,8.359908,331.7611,2,1,0.03201229,0.002177882,864.3617,2,1,2.0,1,1,1,148.808,167.6493,1.700445,922.7249,1,7.901371,156.3189,265.9254,11.11254,0.961138,1.506167,2,Normal
 25/12/2015 10:53:50 AM,2.608013,507.1456,2.0,2,1,266.5663,8.358626,331.7354,2,1,1.466163,0.3798482,879.8225,1,1,2.0,0,1,1,148.808,167.4442,1.696088,912.9582,1,7.901051,156.1395,265.9254,11.11254,1.041233,0.1913946,1,Normal
 25/12/2015 10:54:01 AM,2.431861,504.3194,2.0,2,1,266.5663,8.356063,331.7611,2,1,2.810679,0.3892002,885.0295,1,1,2.0,2,1,1,148.808,167.6493,1.698139,910.4589,1,7.901051,156.0369,265.9254,11.11254,1.041233,0.000256304,1,Normal
 25/12/2015 10:54:08 AM,2.540755,503.8484,2.0,2,1,266.5663,8.359267,331.7611,2,1,2.820283,0.3907376,887.3526,1,1,2.0,2,1,1,148.808,167.6493,1.696601,908.5363,1,7.901051,156.0369,265.9254,11.11254,0.9771569,0.0,1,Normal
 25/12/2015 10:54:48 AM,2.535311,507.2634,2.0,2,1,266.5663,8.356704,331.6073,2,1,7.724566,1.430356,902.8134,1,1,0.0,2,1,2,148.808,167.4442,1.69737,894.04,1,7.902012,156.2164,265.7652,11.11254,1.025214,0.000320379,1,Normal
 25/12/2015 10:56:21 AM,2.579509,505.4578,2.0,2,1,266.6303,8.357024,331.5047,2,1,20.23817,2.240912,909.903,1,2,1.0,1,1,2,148.808,167.393,1.698907,878.467,1,7.90009,155.9344,265.8934,11.11254,1.025214,0.0,1,Normal
 25/12/2015 10:57:13 AM,2.484066,508.8335,2.0,2,1,266.5663,8.357024,331.3509,2,1,20.18695,2.242321,911.3048,1,2,1.0,1,1,2,148.808,166.829,1.696985,882.5045,1,7.90009,155.8831,267.7519,10.80492,1.009195,0.0,1,Normal
 25/12/2015 10:57:51 AM,2.607373,510.5606,2.0,2,1,266.5663,8.358306,331.2997,2,1,20.20296,2.240784,913.4677,1,2,1.0,1,1,2,148.808,166.9828,1.694935,886.3497,1,7.897847,155.96,274.8013,11.07408,1.057252,0.0,1,Normal
 25/12/2015 10:57:55 AM,2.54684,510.5999,2.0,2,1,266.5663,8.359588,331.2997,2,1,20.21256,2.240784,914.4691,1,2,1.0,1,1,2,148.808,167.1366,1.695447,887.1572,1,7.898808,155.96,274.7372,11.11254,1.057252,0.0,1,Normal
 25/12/2015 10:59:20 AM,2.414246,511.4634,2.0,2,1,266.5663,8.358626,330.9664,2,1,19.86363,2.213624,918.9952,1,2,1.0,1,1,2,148.8032,167.393,1.701727,895.1551,1,7.902653,156.0625,271.8213,11.26634,1.025214,0.0,1,Normal
 25/12/2015 10:59:21 AM,2.412644,512.0522,2.0,2,1,266.5663,8.358626,330.9664,2,1,19.82201,2.211959,919.4357,1,2,1.0,1,1,2,148.8032,167.393,1.700573,895.232,1,7.902653,156.0625,271.6291,11.26634,1.025214,0.0,1,Normal
 25/12/2015 11:00:29 AM,2.561893,511.5812,2.0,2,1,266.5342,8.36119,330.7101,2,1,19.94046,2.214009,922.8003,1,2,1.0,1,1,2,148.8032,167.3417,1.695063,902.2687,1,7.903294,155.6524,271.6931,11.26634,1.009195,0.0,1,Normal
 25/12/2015 11:00:31 AM,2.525702,511.3064,2.0,2,1,266.5342,8.36119,330.7101,2,1,19.88604,2.21593,922.8804,1,2,1.0,1,1,2,148.8032,167.3417,1.695063,902.1149,1,7.903294,155.6524,271.6931,11.57396,1.041233,0.0,1,Normal
 25/12/2015 11:01:22 AM,2.556449,513.5438,2.0,2,1,266.5342,8.36119,330.6075,2,1,19.86363,2.21119,924.8831,1,2,1.0,1,1,2,148.8032,167.2648,1.698267,904.2297,1,7.902653,155.8318,271.7893,11.4586,1.041233,0.0,1,Normal
 25/12/2015 11:01:42 AM,2.642923,512.6803,2.0,2,1,266.406,8.36119,330.5563,2,1,20.01088,2.21119,926.5253,1,2,1.0,1,1,2,148.8032,167.393,1.69942,908.6132,1,7.902653,156.1651,271.6611,11.4586,1.08929,0.0,1,Normal
 25/12/2015 11:02:44 AM,2.528264,512.0522,2.0,2,1,266.406,8.360229,330.5563,2,1,19.96287,2.208884,928.6081,1,2,1.0,1,1,2,148.8032,167.4442,1.694294,912.6506,1,7.902653,156.0369,271.4688,11.5355,1.009195,0.0,1,Normal
 25/12/2015 11:03:27 AM,2.634917,514.7999,2.0,2,1,266.406,8.361831,330.223,2,1,19.94046,2.213624,931.2917,1,2,1.0,1,1,2,148.8032,167.4699,1.699164,916.2266,1,7.902653,156.2164,271.3727,11.34325,1.025214,0.0,1,Normal
 25/12/2015 11:05:13 AM,2.593281,514.5251,2.0,2,1,266.406,8.361831,330.0436,2,1,20.02689,2.21119,935.4573,1,2,1.0,1,1,2,148.8032,167.7262,1.697626,924.5322,1,7.902974,156.1907,270.9562,11.4586,1.041233,0.0,1,Normal
 25/12/2015 11:07:08 AM,2.641002,518.7252,2.0,2,1,266.374,8.364715,329.8129,2,1,20.09092,2.21324,942.5468,1,2,1.0,1,1,2,148.8032,167.7006,1.700445,933.6837,1,7.903294,156.3189,270.5076,11.4586,1.025214,0.0,1,Normal
 25/12/2015 11:07:31 AM,2.660859,518.6074,2.0,2,1,266.374,8.364074,329.6847,2,1,20.0589,2.212343,943.3479,1,2,1.0,1,1,2,148.8032,167.6493,1.701342,934.5296,1,7.903294,156.3189,270.6357,11.4586,1.025214,0.0,1,Normal
 25/12/2015 11:07:56 AM,2.612818,519.2355,2.0,2,1,266.374,8.363112,329.6847,2,1,20.02369,2.215162,943.5882,1,2,1.0,1,1,2,148.8032,167.6493,1.703008,935.2986,1,7.901692,156.3189,270.3794,11.3817,1.105309,0.0,1,Normal
 25/12/2015 11:11:02 AM,2.508728,519.3533,2.0,2,1,266.2458,8.368879,329.2745,2,1,19.97247,2.213881,952.3199,1,2,1.0,1,1,2,148.8032,167.8288,1.694679,952.0636,1,7.902974,156.2933,269.7706,11.3817,1.08929,0.0,1,Normal
 25/12/2015 11:13:48 AM,2.625308,523.9066,2.0,2,1,266.2458,8.366636,329.0182,2,1,19.99488,2.212984,958.328,1,2,1.0,1,1,2,148.8032,167.6237,1.701086,965.9831,1,7.902974,156.4214,269.6104,11.3817,1.057252,0.0,1,Normal
 25/12/2015 11:17:53 AM,2.484066,528.8132,2.0,2,1,266.2458,8.372084,328.6337,2,1,20.0621,2.213496,972.8676,1,2,1.0,1,1,2,148.8032,167.393,1.694807,985.3627,1,7.904576,156.3189,269.2258,11.3817,1.057252,6.41e-05,1,Normal
 25/12/2015 11:18:19 AM,2.469013,528.6561,2.0,2,1,266.1818,8.369841,328.5312,2,1,20.08451,2.214137,974.0692,1,2,1.0,1,1,2,148.8032,167.7519,1.700189,988.4004,1,7.904576,156.1907,268.9054,11.3817,1.105309,6.41e-05,1,Normal
 25/12/2015 11:18:41 AM,2.494635,527.7534,2.0,2,1,266.1818,8.369841,328.5312,2,1,20.00448,2.213624,974.5498,1,2,1.0,1,1,2,148.8032,167.6237,1.704931,989.4386,1,7.904576,155.96,268.9054,11.5355,1.105309,6.41e-05,1,Normal
 25/12/2015 11:19:44 AM,2.669827,528.0281,2.0,2,1,266.1818,8.371443,328.3773,2,1,19.97567,2.211575,978.6353,1,2,1.0,1,1,2,148.8032,167.6493,1.699292,995.5909,1,7.904576,156.1651,268.8093,11.3817,1.08929,6.41e-05,1,Normal
 25/12/2015 11:19:46 AM,2.654453,528.0281,2.0,2,1,266.1818,8.371443,328.3773,2,1,19.97567,2.212215,978.7955,1,2,1.0,1,1,2,148.8032,167.6493,1.701214,995.4371,1,7.904576,156.1651,268.585,11.3817,1.08929,6.41e-05,1,Normal
 25/12/2015 11:20:00 AM,2.439868,528.8132,2.0,2,1,266.1818,8.371443,328.3773,2,1,20.02689,2.211447,977.9944,1,2,1.0,1,1,2,148.8032,167.6493,1.701727,994.668,1,7.904576,156.2676,268.8734,11.3817,1.105309,6.41e-05,1,Normal
 25/12/2015 11:21:32 AM,2.649329,531.9534,2.0,1,1,266.1818,8.371443,328.1723,1,1,2.253665,0.0,1001.266,1,1,1.0,1,1,1,148.8032,167.5724,1.703008,988.3235,1,7.905858,155.9344,268.5529,11.3817,1.009195,6.41e-05,1,Normal
 25/12/2015 11:22:34 AM,2.555168,556.0938,2.0,1,1,266.1818,8.440977,316.4829,1,1,2.253665,0.0,1010.278,1,1,1.0,1,1,1,148.8032,167.3417,1.703008,967.7134,1,7.903294,155.8831,268.3927,11.3817,1.185403,6.41e-05,1,Normal
 25/12/2015 11:22:37 AM,2.501681,556.4078,2.0,1,1,266.1818,8.440977,316.3291,1,1,2.253665,0.0,1010.718,1,1,1.0,1,1,1,148.8032,167.2392,1.697498,966.5599,1,7.903294,155.8831,268.3927,11.3817,1.08929,6.41e-05,1,Normal
 25/12/2015 11:22:41 AM,2.448836,558.8022,2.0,1,1,266.1818,8.439375,316.3291,1,1,2.253665,0.0,1011.039,1,1,1.0,1,1,1,148.8032,167.2392,1.695704,965.9831,1,7.904255,155.8831,268.3927,11.3817,1.08929,6.41e-05,1,Normal
